Model,ARIMA_Order,Diffs,Mod_Order,Trend,Intercept,Date,Fourier,Fourier_m,Fourier_k,BoxCox,Log,Scored,AIC,RMSE,RMSE%,SMAPE,CV_Time
458,"(0, 1, 3)",1,3,t,True,True,True,252,5,False,False,True,4262.9312,3.6053,1.2323,0.7317,126.5247
459,"(0, 1, 3)",1,3,ct,True,True,True,252,5,False,False,True,4265.1439,3.6041,1.2319,0.7303,137.7064
460,"(0, 1, 3)",1,3,n,False,True,True,252,5,False,False,True,4264.0062,3.6498,1.2475,0.7459,73.4257
461,"(1, 1, 1)",1,2,c,True,True,True,252,5,False,False,True,4269.8853,3.6151,1.2357,0.7346,72.8311
462,"(1, 1, 1)",1,2,t,True,True,True,252,5,False,False,True,4269.3597,3.5889,1.2267,0.7266,108.8027
463,"(1, 1, 1)",1,2,ct,True,True,True,252,5,False,False,True,4271.3032,3.5904,1.2272,0.7265,116.0995
464,"(1, 1, 1)",1,2,n,False,True,True,252,5,False,False,True,4270.7656,3.6506,1.2478,0.7463,68.7512
465,"(1, 1, 2)",1,3,c,True,True,True,252,5,False,False,True,4264.2505,3.61,1.2339,0.7384,71.7339
466,"(1, 1, 2)",1,3,t,True,True,True,252,5,False,False,True,4263.4542,3.5897,1.227,0.7302,121.4102
467,"(1, 1, 2)",1,3,ct,True,True,True,252,5,False,False,True,4265.4466,3.5931,1.2282,0.7315,148.2448
468,"(1, 1, 2)",1,3,n,False,True,True,252,5,False,False,True,4264.5251,3.6343,1.2423,0.7449,76.5484
469,"(2, 1, 0)",1,2,c,True,True,True,252,5,False,False,True,4265.6344,3.6035,1.2317,0.7331,75.3773
470,"(2, 1, 0)",1,2,t,True,True,True,252,5,False,False,True,4265.0496,3.5819,1.2243,0.7264,121.6486
471,"(2, 1, 0)",1,2,ct,True,True,True,252,5,False,False,True,4267.4973,3.5835,1.2249,0.7257,110.2478
472,"(2, 1, 0)",1,2,n,False,True,True,252,5,False,False,True,4266.0441,3.6308,1.2411,0.7403,68.1316
473,"(2, 1, 1)",1,3,c,True,True,True,252,5,False,False,True,4267.3019,3.6022,1.2313,0.7343,77.1697
474,"(2, 1, 1)",1,3,t,True,True,True,252,5,False,False,True,4266.7777,3.5752,1.2221,0.7266,123.9716
475,"(2, 1, 1)",1,3,ct,True,True,True,252,5,False,False,True,4268.4895,3.5793,1.2235,0.7271,122.0665
476,"(2, 1, 1)",1,3,n,False,True,True,252,5,False,False,True,4267.6636,3.6288,1.2404,0.7412,66.1658
477,"(3, 1, 0)",1,3,c,True,True,True,252,5,False,False,True,4266.3329,3.6023,1.2313,0.7374,75.6856
478,"(3, 1, 0)",1,3,t,True,True,True,252,5,False,False,True,4265.8597,3.5838,1.225,0.7299,122.1941
479,"(3, 1, 0)",1,3,ct,True,True,True,252,5,False,False,True,4267.9842,3.5837,1.225,0.73,133.4722
480,"(3, 1, 0)",1,3,n,False,True,True,252,5,False,False,True,4266.6878,3.6282,1.2402,0.7438,80.6608
481,"(0, 0, 4)",0,4,t,True,True,False,,,False,False,True,5042.6309,9.4032,3.2141,2.2311,52.9362
482,"(0, 0, 4)",0,4,ct,True,True,False,,,False,False,True,5040.3435,9.3686,3.2023,2.2208,53.4141
483,"(0, 0, 5)",0,5,t,True,True,False,,,False,False,True,4827.816,7.8208,2.6732,1.8093,52.9876
484,"(0, 0, 5)",0,5,ct,True,True,False,,,False,False,True,4977.4363,8.4826,2.8995,1.9048,54.7377
485,"(0, 0, 6)",0,6,t,True,True,False,,,False,False,True,4757.3496,7.1318,2.4377,1.6568,59.6582
486,"(0, 0, 6)",0,6,ct,True,True,False,,,False,False,True,4757.2048,7.1195,2.4336,1.6534,65.623
487,"(1, 0, 3)",0,4,t,True,True,False,,,False,False,True,4270.1035,3.6753,1.2563,0.76,62.9913
488,"(1, 0, 3)",0,4,ct,True,True,False,,,False,False,True,4267.5097,3.6916,1.2618,0.7678,71.661
489,"(1, 0, 4)",0,5,t,True,True,False,,,False,False,True,4271.0572,3.6751,1.2562,0.7617,71.7536
490,"(1, 0, 4)",0,5,ct,True,True,False,,,False,False,True,4269.2744,3.6924,1.2621,0.7696,75.8584
491,"(1, 0, 5)",0,6,t,True,True,False,,,False,False,True,4274.8932,3.7094,1.2679,0.771,69.5113
492,"(1, 0, 5)",0,6,ct,True,True,False,,,False,False,True,4271.3132,3.7075,1.2673,0.7751,83.7051
493,"(2, 0, 2)",0,4,t,True,True,False,,,False,False,True,4268.6715,3.6623,1.2518,0.757,63.507
494,"(2, 0, 2)",0,4,ct,True,True,False,,,False,False,True,4267.289,3.6811,1.2583,0.7635,65.4261
495,"(2, 0, 3)",0,5,t,True,True,False,,,False,False,True,4243.5852,3.6713,1.2549,0.7678,61.1168
496,"(2, 0, 3)",0,5,ct,True,True,False,,,False,False,True,4242.3711,3.702,1.2654,0.7771,63.958
497,"(2, 0, 4)",0,6,t,True,True,False,,,False,False,True,4257.8917,3.6055,1.2324,0.7507,69.0483
498,"(2, 0, 4)",0,6,ct,True,True,False,,,False,False,True,4240.6809,3.712,1.2688,0.7816,66.7747
499,"(3, 0, 1)",0,4,t,True,True,False,,,False,False,True,4275.4467,3.6597,1.2509,0.7655,63.3717
500,"(3, 0, 1)",0,4,ct,True,True,False,,,False,False,True,4272.8907,3.67,1.2545,0.7693,68.5806
501,"(3, 0, 2)",0,5,t,True,True,False,,,False,False,True,4269.7577,3.6571,1.25,0.7578,63.9255
502,"(3, 0, 2)",0,5,ct,True,True,False,,,False,False,True,4267.8547,3.6708,1.2547,0.7625,63.1082
503,"(3, 0, 3)",0,6,t,True,True,False,,,False,False,True,4221.3808,3.5599,1.2168,0.761,55.5141
504,"(3, 0, 3)",0,6,ct,True,True,False,,,False,False,True,4221.4972,3.5429,1.211,0.7542,55.7326
505,"(4, 0, 0)",0,4,t,True,True,False,,,False,False,True,4273.5456,3.6788,1.2575,0.7639,65.9203
506,"(4, 0, 0)",0,4,ct,True,True,False,,,False,False,True,4270.0646,3.6954,1.2631,0.7712,68.5443
507,"(4, 0, 1)",0,5,t,True,True,False,,,False,False,True,4231.6288,3.6058,1.2325,0.7477,67.0075
508,"(4, 0, 1)",0,5,ct,True,True,False,,,False,False,True,4229.5021,3.688,1.2606,0.772,62.9153
509,"(4, 0, 2)",0,6,t,True,True,False,,,False,False,True,4221.1001,3.5624,1.2177,0.7519,60.5798
510,"(4, 0, 2)",0,6,ct,True,True,False,,,False,False,True,4221.4491,3.6045,1.2321,0.7618,66.8984
511,"(5, 0, 0)",0,5,t,True,True,False,,,False,False,True,4267.8252,3.6788,1.2575,0.7623,77.7744
512,"(5, 0, 0)",0,5,ct,True,True,False,,,False,False,True,4264.7418,3.6886,1.2608,0.7683,76.1483
513,"(5, 0, 1)",0,6,t,True,True,False,,,False,False,True,4230.004,3.5824,1.2245,0.7459,64.863
514,"(5, 0, 1)",0,6,ct,True,True,False,,,False,False,True,4229.4089,3.597,1.2295,0.7504,69.2917
515,"(6, 0, 0)",0,6,t,True,True,False,,,False,False,True,4269.0306,3.6982,1.2641,0.7665,82.9923
516,"(6, 0, 0)",0,6,ct,True,True,False,,,False,False,True,4266.3525,3.7113,1.2686,0.7725,92.44
517,"(0, 1, 4)",1,4,t,True,True,False,,,False,False,True,4256.2622,3.5495,1.2133,0.7262,70.2081
518,"(0, 1, 4)",1,4,ct,True,True,False,,,False,False,True,4258.0748,3.55,1.2134,0.7265,78.9299
519,"(0, 1, 5)",1,5,t,True,True,False,,,False,False,True,4257.9148,3.5515,1.214,0.7266,84.6876
520,"(0, 1, 5)",1,5,ct,True,True,False,,,False,False,True,4259.9116,3.5524,1.2143,0.7275,85.8091
521,"(0, 1, 6)",1,6,t,True,True,False,,,False,False,True,4247.7816,3.5355,1.2085,0.7255,87.4905
522,"(0, 1, 6)",1,6,ct,True,True,False,,,False,False,True,4249.5269,3.5349,1.2083,0.7258,90.816
523,"(1, 1, 3)",1,4,t,True,True,False,,,False,False,True,4257.2054,3.5399,1.21,0.7264,68.8802
524,"(1, 1, 3)",1,4,ct,True,True,False,,,False,False,True,4258.6516,3.5414,1.2105,0.7259,80.9217
525,"(1, 1, 4)",1,5,t,True,True,False,,,False,False,True,4247.1509,3.5283,1.206,0.7237,68.677
526,"(1, 1, 4)",1,5,ct,True,True,False,,,False,False,True,4257.6062,3.5353,1.2084,0.7255,62.1747
527,"(1, 1, 5)",1,6,t,True,True,False,,,False,False,True,4231.7297,3.6159,1.236,0.746,72.5798
528,"(1, 1, 5)",1,6,ct,True,True,False,,,False,False,True,4234.1092,3.6159,1.236,0.747,80.9164
529,"(2, 1, 2)",1,4,t,True,True,False,,,False,False,True,4256.4965,3.5475,1.2126,0.7259,70.0521
530,"(2, 1, 2)",1,4,ct,True,True,False,,,False,False,True,4258.3506,3.5472,1.2125,0.7266,67.4373
531,"(2, 1, 3)",1,5,t,True,True,False,,,False,False,True,4258.5167,3.5454,1.2119,0.7268,80.8469
532,"(2, 1, 3)",1,5,ct,True,True,False,,,False,False,True,4260.4578,3.5472,1.2125,0.7263,85.9024
533,"(2, 1, 4)",1,6,t,True,True,False,,,False,False,True,4232.7929,3.5843,1.2252,0.7381,88.203
534,"(2, 1, 4)",1,6,ct,True,True,False,,,False,False,True,4235.9488,3.5872,1.2262,0.7388,99.6684
535,"(3, 1, 1)",1,4,t,True,True,False,,,False,False,True,4219.8305,3.6449,1.2459,0.7562,63.7362
536,"(3, 1, 1)",1,4,ct,True,True,False,,,False,False,True,4221.8061,3.6429,1.2452,0.7564,65.9816
537,"(3, 1, 2)",1,5,t,True,True,False,,,False,False,True,4210.2721,3.497,1.1953,0.7374,57.4617
538,"(3, 1, 2)",1,5,ct,True,True,False,,,False,False,True,4212.272,3.4968,1.1953,0.7363,62.4603
539,"(3, 1, 3)",1,6,t,True,True,False,,,False,False,True,4259.7384,3.537,1.209,0.7255,80.8885
540,"(3, 1, 3)",1,6,ct,True,True,False,,,False,False,True,4262.0471,3.5436,1.2113,0.726,89.3462
541,"(4, 1, 0)",1,4,t,True,True,False,,,False,False,True,4251.8318,3.5465,1.2122,0.7258,69.742
542,"(4, 1, 0)",1,4,ct,True,True,False,,,False,False,True,4253.773,3.5467,1.2123,0.726,76.7427
543,"(4, 1, 1)",1,5,t,True,True,False,,,False,False,True,4218.7011,3.5822,1.2244,0.7453,65.3325
544,"(4, 1, 1)",1,5,ct,True,True,False,,,False,False,True,4220.8684,3.5866,1.2259,0.7463,65.1564
545,"(4, 1, 2)",1,6,t,True,True,False,,,False,False,True,4228.9827,3.5686,1.2198,0.7394,97.1097
546,"(4, 1, 2)",1,6,ct,True,True,False,,,False,False,True,4229.0329,3.5976,1.2297,0.7448,103.7707
547,"(5, 1, 0)",1,5,t,True,True,False,,,False,False,True,4253.0255,3.5572,1.2159,0.7285,82.7846
548,"(5, 1, 0)",1,5,ct,True,True,False,,,False,False,True,4255.067,3.5586,1.2164,0.7289,83.3152
549,"(5, 1, 1)",1,6,t,True,True,False,,,False,False,True,4220.2838,3.5792,1.2234,0.7448,70.8579
550,"(5, 1, 1)",1,6,ct,True,True,False,,,False,False,True,4222.4378,3.5833,1.2248,0.7459,75.4742
551,"(6, 1, 0)",1,6,t,True,True,False,,,False,False,True,4240.6221,3.4875,1.1921,0.7259,85.5411
552,"(6, 1, 0)",1,6,ct,True,True,False,,,False,False,True,4242.6737,3.4868,1.1918,0.7259,87.0551
553,"(0, 0, 4)",0,4,t,True,True,True,252,2,False,False,True,5120.3945,10.8927,3.7233,2.57,70.717
554,"(0, 0, 4)",0,4,ct,True,True,True,252,2,False,False,True,5071.1194,10.538,3.602,2.4863,65.6447
555,"(0, 0, 5)",0,5,t,True,True,True,252,2,False,False,True,4890.9708,8.651,2.957,1.9395,70.9303
556,"(0, 0, 5)",0,5,ct,True,True,True,252,2,False,False,True,4855.8249,8.6745,2.9651,2.0024,67.5815
557,"(0, 0, 6)",0,6,t,True,True,True,252,2,False,False,True,4781.4761,7.8696,2.6899,1.8095,70.1127
558,"(0, 0, 6)",0,6,ct,True,True,True,252,2,False,False,True,4784.7563,7.946,2.7161,1.8476,79.0838
559,"(1, 0, 3)",0,4,t,True,True,True,252,2,False,False,True,4280.8123,3.7732,1.2897,0.7879,75.6027
560,"(1, 0, 3)",0,4,ct,True,True,True,252,2,False,False,True,4280.4453,3.8407,1.3128,0.8119,80.2744
561,"(1, 0, 4)",0,5,t,True,True,True,252,2,False,False,True,4280.3681,3.7584,1.2847,0.787,89.0334
562,"(1, 0, 4)",0,5,ct,True,True,True,252,2,False,False,True,4280.6354,3.8429,1.3135,0.8146,90.8927
563,"(1, 0, 5)",0,6,t,True,True,True,252,2,False,False,True,4283.7234,3.8003,1.299,0.7979,109.0137
564,"(1, 0, 5)",0,6,ct,True,True,True,252,2,False,False,True,4284.4405,3.8833,1.3274,0.8253,108.4903
565,"(2, 0, 2)",0,4,t,True,True,True,252,2,False,False,True,4277.531,3.7435,1.2796,0.7809,78.5721
566,"(2, 0, 2)",0,4,ct,True,True,True,252,2,False,False,True,4277.6339,3.7887,1.295,0.7971,88.4098
567,"(2, 0, 3)",0,5,t,True,True,True,252,2,False,False,True,4252.1579,3.7383,1.2778,0.7875,72.3967
568,"(2, 0, 3)",0,5,ct,True,True,True,252,2,False,False,True,4251.004,3.7748,1.2903,0.8,74.8938
569,"(2, 0, 4)",0,6,t,True,True,True,252,2,False,False,True,4249.0247,3.7613,1.2857,0.7928,97.2272
570,"(2, 0, 4)",0,6,ct,True,True,True,252,2,False,False,True,4248.8134,3.7822,1.2928,0.7999,79.0692
571,"(3, 0, 1)",0,4,t,True,True,True,252,2,False,False,True,4284.8082,3.7448,1.28,0.7897,66.8946
572,"(3, 0, 1)",0,4,ct,True,True,True,252,2,False,False,True,4279.2666,3.7408,1.2787,0.7876,75.6286
573,"(3, 0, 2)",0,5,t,True,True,True,252,2,False,False,True,4277.0394,3.7329,1.276,0.782,54.3082
574,"(3, 0, 2)",0,5,ct,True,True,True,252,2,False,False,True,4277.8782,3.7631,1.2863,0.793,63.9516
575,"(3, 0, 3)",0,6,t,True,True,True,252,2,False,False,True,4228.1159,3.6035,1.2317,0.7678,67.1051
576,"(3, 0, 3)",0,6,ct,True,True,True,252,2,False,False,True,4229.1393,3.6407,1.2444,0.7801,84.4166
577,"(4, 0, 0)",0,4,t,True,True,True,252,2,False,False,True,4283.623,3.7785,1.2916,0.7925,87.3222
578,"(4, 0, 0)",0,4,ct,True,True,True,252,2,False,False,True,4280.855,3.8391,1.3123,0.8143,74.1375
579,"(4, 0, 1)",0,5,t,True,True,True,252,2,False,False,True,4238.0822,3.6226,1.2382,0.7501,65.5679
580,"(4, 0, 1)",0,5,ct,True,True,True,252,2,False,False,True,4238.7474,3.7749,1.2903,0.7967,69.072
581,"(4, 0, 2)",0,6,t,True,True,True,252,2,False,False,True,4227.6839,3.5937,1.2284,0.7643,69.9834
582,"(4, 0, 2)",0,6,ct,True,True,True,252,2,False,False,True,4228.5217,3.6457,1.2462,0.7791,68.8464
583,"(5, 0, 0)",0,5,t,True,True,True,252,2,False,False,True,4277.8882,3.776,1.2907,0.792,76.2835
584,"(5, 0, 0)",0,5,ct,True,True,True,252,2,False,False,True,4275.7587,3.8168,1.3046,0.8084,78.7423
585,"(5, 0, 1)",0,6,t,True,True,True,252,2,False,False,True,4236.5189,3.6009,1.2308,0.75,71.7237
586,"(5, 0, 1)",0,6,ct,True,True,True,252,2,False,False,True,4236.7393,3.718,1.2709,0.7828,72.4339
587,"(6, 0, 0)",0,6,t,True,True,True,252,2,False,False,True,4278.9106,3.7916,1.296,0.795,81.8095
588,"(6, 0, 0)",0,6,ct,True,True,True,252,2,False,False,True,4277.7294,3.8592,1.3191,0.8171,84.6573
589,"(0, 1, 4)",1,4,t,True,True,True,252,2,False,False,True,4261.0803,3.5527,1.2144,0.7282,81.1171
590,"(0, 1, 4)",1,4,ct,True,True,True,252,2,False,False,True,4262.4451,3.5555,1.2153,0.7287,90.9155
591,"(0, 1, 5)",1,5,t,True,True,True,252,2,False,False,True,4262.9233,3.5628,1.2178,0.7314,86.7866
592,"(0, 1, 5)",1,5,ct,True,True,True,252,2,False,False,True,4264.3848,3.5587,1.2164,0.7298,91.5125
593,"(0, 1, 6)",1,6,t,True,True,True,252,2,False,False,True,4252.5683,3.542,1.2107,0.7275,101.5649
594,"(0, 1, 6)",1,6,ct,True,True,True,252,2,False,False,True,4255.0791,3.5434,1.2112,0.7277,102.4245
595,"(1, 1, 3)",1,4,t,True,True,True,252,2,False,False,True,4261.6016,3.5456,1.2119,0.7269,104.6164
596,"(1, 1, 3)",1,4,ct,True,True,True,252,2,False,False,True,4263.9837,3.5452,1.2118,0.7284,88.9376
597,"(1, 1, 4)",1,5,t,True,True,True,252,2,False,False,True,4252.8078,3.5351,1.2084,0.7256,74.8539
598,"(1, 1, 4)",1,5,ct,True,True,True,252,2,False,False,True,4254.6919,3.5377,1.2092,0.7262,83.1454
599,"(1, 1, 5)",1,6,t,True,True,True,252,2,False,False,True,4237.5209,3.6215,1.2379,0.7464,85.7465
600,"(1, 1, 5)",1,6,ct,True,True,True,252,2,False,False,True,4239.2954,3.6185,1.2368,0.7468,102.5758
601,"(2, 1, 2)",1,4,t,True,True,True,252,2,False,False,True,4262.1934,3.5527,1.2144,0.7291,95.1597
602,"(2, 1, 2)",1,4,ct,True,True,True,252,2,False,False,True,4263.9362,3.5498,1.2134,0.7279,88.2669
603,"(2, 1, 3)",1,5,t,True,True,True,252,2,False,False,True,4263.207,3.5453,1.2118,0.7262,105.9621
604,"(2, 1, 3)",1,5,ct,True,True,True,252,2,False,False,True,4265.7936,3.5492,1.2132,0.7286,98.4929
605,"(2, 1, 4)",1,6,t,True,True,True,252,2,False,False,True,4238.3631,3.5898,1.227,0.741,107.5477
606,"(2, 1, 4)",1,6,ct,True,True,True,252,2,False,False,True,4259.7419,3.5617,1.2174,0.7279,101.5606
607,"(3, 1, 1)",1,4,t,True,True,True,252,2,False,False,True,4225.5452,3.6535,1.2488,0.7559,80.1322
608,"(3, 1, 1)",1,4,ct,True,True,True,252,2,False,False,True,4227.2803,3.6452,1.246,0.7541,84.7216
609,"(3, 1, 2)",1,5,t,True,True,True,252,2,False,False,True,4215.6911,3.5049,1.198,0.7398,63.358
610,"(3, 1, 2)",1,5,ct,True,True,True,252,2,False,False,True,4217.3384,3.5021,1.1971,0.739,65.9231
611,"(3, 1, 3)",1,6,t,True,True,True,252,2,False,False,True,4263.4449,3.5376,1.2092,0.7269,97.2704
612,"(3, 1, 3)",1,6,ct,True,True,True,252,2,False,False,True,4266.7846,3.5447,1.2116,0.7286,94.3097
613,"(4, 1, 0)",1,4,t,True,True,True,252,2,False,False,True,4257.1315,3.5554,1.2153,0.7284,81.1517
614,"(4, 1, 0)",1,4,ct,True,True,True,252,2,False,False,True,4258.8267,3.5512,1.2139,0.7274,85.8449
615,"(4, 1, 1)",1,5,t,True,True,True,252,2,False,False,True,4224.3085,3.5901,1.2271,0.7469,71.7538
616,"(4, 1, 1)",1,5,ct,True,True,True,252,2,False,False,True,4226.1064,3.5889,1.2267,0.7467,71.0678
617,"(4, 1, 2)",1,6,t,True,True,True,252,2,False,False,True,4232.554,3.5649,1.2185,0.7372,110.2659
618,"(4, 1, 2)",1,6,ct,True,True,True,252,2,False,False,True,4241.9435,3.5827,1.2246,0.7455,113.4922
619,"(5, 1, 0)",1,5,t,True,True,True,252,2,False,False,True,4258.6172,3.5643,1.2183,0.73,79.0981
620,"(5, 1, 0)",1,5,ct,True,True,True,252,2,False,False,True,4260.232,3.5619,1.2175,0.7294,97.4208
621,"(5, 1, 1)",1,6,t,True,True,True,252,2,False,False,True,4225.9782,3.5872,1.2262,0.7461,69.1365
622,"(5, 1, 1)",1,6,ct,True,True,True,252,2,False,False,True,4227.8163,3.5887,1.2267,0.7465,70.3338
623,"(6, 1, 0)",1,6,t,True,True,True,252,2,False,False,True,4245.1484,3.4939,1.1943,0.7292,92.4007
624,"(6, 1, 0)",1,6,ct,True,True,True,252,2,False,False,True,4246.8919,3.4914,1.1934,0.7289,95.4103
625,"(1, 0, 6)",0,7,t,True,True,False,,,False,False,True,4265.0375,3.6765,1.2567,0.7697,98.9532
626,"(1, 0, 6)",0,7,ct,True,True,False,,,False,False,True,4264.0944,3.7071,1.2671,0.7787,92.5179
627,"(2, 0, 5)",0,7,t,True,True,False,,,False,False,True,4242.5862,3.6788,1.2575,0.7693,73.6834
628,"(2, 0, 5)",0,7,ct,True,True,False,,,False,False,True,4241.888,3.7093,1.2679,0.7786,76.4591
629,"(2, 0, 6)",0,8,t,True,True,False,,,False,False,True,4234.9139,3.6294,1.2406,0.7602,75.5201
630,"(2, 0, 6)",0,8,ct,True,True,False,,,False,False,True,4232.9026,3.6164,1.2361,0.7575,87.8071
631,"(3, 0, 4)",0,7,t,True,True,False,,,False,False,True,4221.7242,3.5604,1.217,0.7518,69.3108
632,"(3, 0, 4)",0,7,ct,True,True,False,,,False,False,True,4220.6836,3.5705,1.2204,0.7539,64.748
633,"(3, 0, 5)",0,8,t,True,True,False,,,False,False,True,4244.2975,3.6788,1.2575,0.7705,74.8344
634,"(3, 0, 5)",0,8,ct,True,True,False,,,False,False,True,4243.542,3.6976,1.2639,0.7756,85.1477
635,"(3, 0, 6)",0,9,t,True,True,False,,,False,False,True,4217.3407,3.5602,1.2169,0.7545,76.5451
636,"(3, 0, 6)",0,9,ct,True,True,False,,,False,False,True,4214.3729,3.6395,1.244,0.7781,75.1843
637,"(4, 0, 3)",0,7,t,True,True,False,,,False,False,True,4222.2119,3.5677,1.2195,0.7578,68.7112
638,"(4, 0, 3)",0,7,ct,True,True,False,,,False,False,True,4221.4551,3.5966,1.2294,0.7659,74.6226
639,"(4, 0, 4)",0,8,t,True,True,False,,,False,False,True,4222.9281,3.5647,1.2185,0.755,56.6069
640,"(4, 0, 4)",0,8,ct,True,True,False,,,False,False,True,4222.2448,3.5848,1.2253,0.762,63.1275
641,"(4, 0, 5)",0,9,t,True,True,False,,,False,False,True,4226.1782,3.6236,1.2386,0.7663,91.0515
642,"(4, 0, 5)",0,9,ct,True,True,False,,,False,False,True,4226.2951,3.6736,1.2557,0.779,102.662
643,"(4, 0, 6)",0,10,t,True,True,False,,,False,False,True,4224.7733,3.6051,1.2323,0.7674,105.5741
644,"(4, 0, 6)",0,10,ct,True,True,False,,,False,False,True,4224.5948,3.6376,1.2434,0.7756,120.2227
645,"(5, 0, 2)",0,7,t,True,True,False,,,False,False,True,4232.1463,3.655,1.2493,0.7653,90.787
646,"(5, 0, 2)",0,7,ct,True,True,False,,,False,False,True,4231.5436,3.6771,1.2569,0.7699,93.4514
647,"(5, 0, 3)",0,8,t,True,True,False,,,False,False,True,4223.4116,3.565,1.2186,0.757,64.5532
648,"(5, 0, 3)",0,8,ct,True,True,False,,,False,False,True,4223.3732,3.5991,1.2302,0.7666,78.1379
649,"(5, 0, 4)",0,9,t,True,True,False,,,False,False,True,4219.3255,3.5676,1.2194,0.7454,69.0859
650,"(5, 0, 4)",0,9,ct,True,True,False,,,False,False,True,4220.6941,3.6284,1.2402,0.7573,86.6013
651,"(5, 0, 5)",0,10,t,True,True,False,,,False,False,True,4223.4399,3.55,1.2134,0.7509,100.3536
652,"(5, 0, 5)",0,10,ct,True,True,False,,,False,False,True,4227.7802,3.6424,1.245,0.7762,122.544
653,"(6, 0, 1)",0,7,t,True,True,False,,,False,False,True,4231.2059,3.5769,1.2226,0.7457,73.9975
654,"(6, 0, 1)",0,7,ct,True,True,False,,,False,False,True,4230.7299,3.5858,1.2257,0.7486,79.1888
655,"(6, 0, 2)",0,8,t,True,True,False,,,False,False,True,4233.1137,3.6481,1.247,0.7656,96.3082
656,"(6, 0, 2)",0,8,ct,True,True,False,,,False,False,True,4232.1969,3.6726,1.2553,0.7718,96.0835
657,"(6, 0, 3)",0,9,t,True,True,False,,,False,False,True,4236.6725,3.6794,1.2577,0.7713,74.6786
658,"(6, 0, 3)",0,9,ct,True,True,False,,,False,False,True,4224.5062,3.6646,1.2526,0.7731,82.2365
659,"(6, 0, 4)",0,10,t,True,True,False,,,False,False,True,4273.6931,3.6013,1.231,0.7459,101.6751
660,"(6, 0, 4)",0,10,ct,True,True,False,,,False,False,True,4267.8172,3.6667,1.2533,0.7714,109.4879
661,"(1, 1, 6)",1,7,t,True,True,False,,,False,False,True,4222.0838,3.5438,1.2113,0.7349,75.2141
662,"(1, 1, 6)",1,7,ct,True,True,False,,,False,False,True,4223.9979,3.542,1.2107,0.7342,85.3616
663,"(2, 1, 5)",1,7,t,True,True,False,,,False,False,True,4234.4295,3.6162,1.2361,0.7461,81.0773
664,"(2, 1, 5)",1,7,ct,True,True,False,,,False,False,True,4236.748,3.619,1.237,0.7472,95.0179
665,"(2, 1, 6)",1,8,t,True,True,False,,,False,False,True,4204.3959,3.5613,1.2173,0.754,71.9708
666,"(2, 1, 6)",1,8,ct,True,True,False,,,False,False,True,4206.4457,3.5658,1.2188,0.7553,71.5529
667,"(3, 1, 4)",1,7,t,True,True,False,,,False,False,True,4212.4874,3.4998,1.1963,0.7324,67.9032
668,"(3, 1, 4)",1,7,ct,True,True,False,,,False,False,True,4214.3135,3.4979,1.1956,0.7314,74.9637
669,"(3, 1, 5)",1,8,t,True,True,False,,,False,False,True,4219.4726,3.5316,1.2071,0.7358,111.6423
670,"(3, 1, 5)",1,8,ct,True,True,False,,,False,False,True,4219.1002,3.5217,1.2038,0.7341,120.669
671,"(3, 1, 6)",1,9,t,True,True,False,,,False,False,True,4211.4312,3.4945,1.1945,0.7366,111.8298
672,"(3, 1, 6)",1,9,ct,True,True,False,,,False,False,True,4213.7008,3.4986,1.1959,0.737,108.5458
673,"(4, 1, 3)",1,7,t,True,True,False,,,False,False,True,4214.5829,3.5114,1.2003,0.7385,102.3017
674,"(4, 1, 3)",1,7,ct,True,True,False,,,False,False,True,4226.7559,3.6107,1.2342,0.7481,136.2661
675,"(4, 1, 4)",1,8,t,True,True,False,,,False,False,True,4206.2654,3.4534,1.1804,0.7272,61.183
676,"(4, 1, 4)",1,8,ct,True,True,False,,,False,False,True,4208.2839,3.4532,1.1804,0.7277,59.2723
677,"(4, 1, 5)",1,9,t,True,True,False,,,False,False,True,4207.0395,3.4429,1.1768,0.7248,60.0611
678,"(4, 1, 5)",1,9,ct,True,True,False,,,False,False,True,4209.2304,3.4478,1.1785,0.7264,74.5185
679,"(4, 1, 6)",1,10,t,True,True,False,,,False,False,True,4208.0886,3.4413,1.1763,0.7282,78.4953
680,"(4, 1, 6)",1,10,ct,True,True,False,,,False,False,True,4210.0147,3.4425,1.1767,0.7284,82.4594
681,"(5, 1, 2)",1,7,t,True,True,False,,,False,False,True,4268.4594,3.5811,1.2241,0.745,139.6022
682,"(5, 1, 2)",1,7,ct,True,True,False,,,False,False,True,4282.5313,3.5865,1.2259,0.7406,153.4168
683,"(5, 1, 3)",1,8,t,True,True,False,,,False,False,True,4220.3897,3.5852,1.2255,0.7459,98.2898
684,"(5, 1, 3)",1,8,ct,True,True,False,,,False,False,True,4222.4613,3.5831,1.2247,0.7465,99.8198
685,"(5, 1, 4)",1,9,t,True,True,False,,,False,False,True,4215.6114,3.5476,1.2126,0.7486,89.9875
686,"(5, 1, 4)",1,9,ct,True,True,False,,,False,False,True,4231.0355,3.6045,1.2321,0.7459,68.4024
687,"(5, 1, 5)",1,10,t,True,True,False,,,False,False,True,4211.7167,3.4804,1.1896,0.7286,100.0486
688,"(5, 1, 5)",1,10,ct,True,True,False,,,False,False,True,4214.4367,3.4787,1.1891,0.7283,109.6405
689,"(6, 1, 1)",1,7,t,True,True,False,,,False,False,True,4208.4201,3.4984,1.1958,0.7318,69.4151
