"Date","open SPY Price in USD","high SPY Price in USD","low SPY Price in USD","close SPY Price in USD","SPY Volume","Days to cover 3m (on loan)","Days to cover 2w (on loan)","Utilization","Cost To Borrow","On Loan","FreeFloat On Loan","On Loan - Avg. Age (d)","On Loan - Number of Loans","Exchange Reported SI","Estimated Short Interest","Estimated SI % of FF","Days to cover 3m (estimated SI)","Days to cover 2w (estimated SI)","Security Lending Volume","Dividends","hidden"
"28-Apr-16",208.46,209.76,206.96,207.4475,97216169
"29-Apr-16",206.72,207.13,205.03,206.3308,142424137,,,,,,,,,,,,,,,
"02-May-16",206.92,208.18,206.41,207.97,62188015
"03-May-16",206.52,206.8,205.28,206.1592,106422142
"04-May-16",204.99,205.85,204.42,205.01,92243810
"05-May-16",205.56,205.98,204.47,204.97,67619222
"06-May-16",204.06,205.77,203.88,205.72,89315004
"09-May-16",205.57,206.4,205.36,205.8892,74374922
"10-May-16",206.72,208.5,206.64,208.45,77472207
"11-May-16",207.91,208.54,206.5,206.5,81726989
"12-May-16",207.29,207.4899,205.37,206.56,89586308
"13-May-16",206.21,206.86,204.38,204.76,96474630
"16-May-16",204.96,207.34,204.89,206.78,77486827
"17-May-16",206.46,206.8,204.23,204.8508,114924940
"18-May-16",204.44,206.3,203.63,204.91,123493379
"19-May-16",204.06,204.54,202.78,204.2,115430507
"20-May-16",204.92,206.1,204.86,205.49,104966789
"23-May-16",205.51,205.84,204.985,205.21,58682576
"24-May-16",206.17,208.24,206.14,207.87,93537808
"25-May-16",208.67,209.77,207.8691,209.28,79221525
"26-May-16",209.44,209.71,208.97,209.34,55280699
"27-May-16",209.53,210.25,209.47,210.24,64211214
"31-May-16",210.56,210.69,209.18,209.84,109879380
"01-Jun-16",209.12,210.48,208.89,210.27,69936215
"02-Jun-16",209.8,210.93,209.2399,210.91,63044749
"03-Jun-16",210.25,210.69,208.86,210.28,101757126
"06-Jun-16",210.7,211.77,210.51,211.35,64887045
"07-Jun-16",211.525,212.34,211.5,211.68,60974761
"08-Jun-16",211.84,212.52,211.6899,212.37,66170920
"09-Jun-16",211.51,212.22,211.19,212.08,73786869
"10-Jun-16",210.46,210.86,209.43,210.07,113829158
"13-Jun-16",209.36,210.37,208.35,208.4492,117751153
"14-Jun-16",208,208.74,206.9199,208.04,125059286
"15-Jun-16",208.54,209.36,207.53,207.75,109124496
"16-Jun-16",206.73,208.57,205.59,208.37,149533065,,,,,,,,,,,,,,,
"17-Jun-16",207.17,207.2,205.75,206.52,117055748,,,,,,,,,,,,,,,
